driver_id,driver_name,age,Trips,orders_delivered,avg_missing_items,total_missing_items,total_delivered_items,total_items,missing_ratio,avg_order_amount,orders_with_missing,problem_order_ratio
WDID10638,Robert Tapia,30,33,11,0.2727272727272727,3,89,92,0.03260869565217391,295.3772727272728,3,0.2727272727272727
WDID10639,Jennifer Martin,37,59,11,0.2727272727272727,3,114,117,0.02564102564102564,324.2372727272727,3,0.2727272727272727
WDID10640,Tara Russell,44,53,11,0.2727272727272727,3,125,128,0.0234375,251.38636363636363,3,0.2727272727272727
WDID10641,Chelsey Willis,51,63,11,0.2727272727272727,3,128,131,0.022900763358778626,380.9681818181818,3,0.2727272727272727
WDID10642,Kathleen Aguilar,55,22,11,0.2727272727272727,3,121,124,0.024193548387096774,334.2990909090909,3,0.2727272727272727
WDID10643,Tiffany Frost,50,11,11,0.2727272727272727,3,102,105,0.02857142857142857,266.1045454545455,3,0.2727272727272727
WDID10644,Maria Cohen,45,71,11,0.2727272727272727,3,99,102,0.029411764705882353,280.56,3,0.2727272727272727
WDID10645,William Brown,56,48,11,0.2727272727272727,3,83,86,0.03488372093023256,290.4809090909091,3,0.2727272727272727
WDID10646,Lisa Grant,63,57,11,0.2727272727272727,3,134,137,0.021897810218978103,215.6209090909091,3,0.2727272727272727
WDID10647,Richard Davis,41,31,11,0.2727272727272727,3,82,85,0.03529411764705882,169.0572727272727,3,0.2727272727272727
WDID10648,Denise Allison,61,35,11,0.2727272727272727,3,93,96,0.03125,178.8581818181818,3,0.2727272727272727
WDID10649,Danny Owens,29,77,11,0.2727272727272727,3,100,103,0.02912621359223301,231.70636363636365,3,0.2727272727272727
WDID10650,Shannon Galloway,35,27,11,0.2727272727272727,3,121,124,0.024193548387096774,271.18454545454546,3,0.2727272727272727
WDID10651,Seth Smith,32,56,11,0.2727272727272727,3,122,125,0.024,294.3845454545454,3,0.2727272727272727
WDID10652,Maureen Brady,51,39,11,0.2727272727272727,3,104,107,0.028037383177570093,379.0009090909091,3,0.2727272727272727
WDID10653,Sharon Hanson,32,15,11,0.2727272727272727,3,123,126,0.023809523809523808,312.94,3,0.2727272727272727
WDID10654,Chris Ryan,51,31,11,0.2727272727272727,3,95,98,0.030612244897959183,357.42727272727274,3,0.2727272727272727
WDID10655,Mr. Eric Scott MD,32,27,11,0.2727272727272727,3,140,143,0.02097902097902098,381.73636363636365,3,0.2727272727272727
WDID10656,Laura Casey,31,26,11,0.2727272727272727,3,105,108,0.027777777777777776,385.69272727272727,3,0.2727272727272727
WDID10657,Jessica French,30,21,11,0.2727272727272727,3,123,126,0.023809523809523808,380.9836363636363,3,0.2727272727272727
WDID10658,Charles Flowers,62,55,11,0.2727272727272727,3,90,93,0.03225806451612903,315.7072727272727,3,0.2727272727272727
WDID10659,Nathan Cox,54,21,11,0.2727272727272727,3,99,102,0.029411764705882353,293.8027272727273,3,0.2727272727272727
WDID10660,Katrina Baker,46,50,11,0.2727272727272727,3,77,80,0.0375,359.11727272727273,3,0.2727272727272727
WDID10661,Anthony Ingram,63,41,11,0.2727272727272727,3,117,120,0.025,502.84636363636366,3,0.2727272727272727
WDID10662,Sean Reyes,58,42,11,0.2727272727272727,3,132,135,0.022222222222222223,385.01454545454544,3,0.2727272727272727
WDID10663,Justin Smith,59,12,11,0.2727272727272727,3,102,105,0.02857142857142857,311.8463636363636,3,0.2727272727272727
WDID10664,Brandon Schmidt,43,20,11,0.2727272727272727,3,99,102,0.029411764705882353,351.37363636363636,3,0.2727272727272727
WDID10665,Teresa Jefferson,45,30,11,0.2727272727272727,3,108,111,0.02702702702702703,264.4518181818182,3,0.2727272727272727
WDID10666,Tyrone Wall,59,41,11,0.2727272727272727,3,120,123,0.024390243902439025,305.7827272727273,3,0.2727272727272727
WDID10667,Christopher Burns,38,33,11,0.2727272727272727,3,106,109,0.027522935779816515,322.9327272727273,3,0.2727272727272727
WDID10668,Jennifer Miller,61,63,11,0.2727272727272727,3,113,116,0.02586206896551724,347.17181818181814,3,0.2727272727272727
WDID10669,Richard Carr,33,77,11,0.2727272727272727,3,56,59,0.05084745762711865,353.2181818181818,3,0.2727272727272727
WDID10670,Molly Valdez,38,52,11,0.2727272727272727,3,114,117,0.02564102564102564,315.8290909090909,3,0.2727272727272727
WDID10671,Justin Villa,52,45,11,0.2727272727272727,3,109,112,0.026785714285714284,238.2436363636364,3,0.2727272727272727
WDID10672,Terry Walker,38,16,11,0.2727272727272727,3,132,135,0.022222222222222223,254.92454545454547,3,0.2727272727272727
WDID10673,Jasmine Nash,59,61,11,0.2727272727272727,3,88,91,0.03296703296703297,258.2672727272727,3,0.2727272727272727
WDID10674,James Johnson,41,76,11,0.2727272727272727,3,116,119,0.025210084033613446,285.9127272727273,3,0.2727272727272727
WDID10675,Kelsey Garcia,40,30,11,0.2727272727272727,3,81,84,0.03571428571428571,309.49090909090904,3,0.2727272727272727
WDID10676,Emily Hubbard,61,72,11,0.2727272727272727,3,123,126,0.023809523809523808,261.93,3,0.2727272727272727
WDID10677,Cynthia Moreno,60,36,11,0.2727272727272727,3,120,123,0.024390243902439025,299.59999999999997,3,0.2727272727272727
WDID10678,Scott Martin,34,44,11,0.2727272727272727,3,134,137,0.021897810218978103,248.75454545454542,3,0.2727272727272727
WDID10679,Ian Hill,54,16,11,0.2727272727272727,3,125,128,0.0234375,309.69,3,0.2727272727272727
WDID10680,Stacy Vaughn,53,43,11,0.2727272727272727,3,104,107,0.028037383177570093,205.7709090909091,3,0.2727272727272727
WDID10681,Lawrence Guzman,45,49,11,0.2727272727272727,3,148,151,0.019867549668874173,261.99,3,0.2727272727272727
WDID10682,Andrea Bryant,52,39,11,0.2727272727272727,3,83,86,0.03488372093023256,275.5790909090909,3,0.2727272727272727
WDID10683,Rebecca Woods,43,71,11,0.2727272727272727,3,81,84,0.03571428571428571,282.62,3,0.2727272727272727
WDID10684,Cody Baker,42,37,11,0.2727272727272727,3,82,85,0.03529411764705882,276.1381818181818,3,0.2727272727272727
WDID10685,Nicole Barker,32,40,11,0.2727272727272727,3,123,126,0.023809523809523808,329.3490909090909,3,0.2727272727272727
WDID10686,Tony Wright,41,50,11,0.2727272727272727,3,125,128,0.0234375,416.11727272727273,3,0.2727272727272727
WDID10687,Cynthia Meyer,30,45,11,0.2727272727272727,3,107,110,0.02727272727272727,401.08090909090913,3,0.2727272727272727
WDID10688,Crystal Sanders,65,51,11,0.2727272727272727,3,109,112,0.026785714285714284,271.14363636363635,3,0.2727272727272727
WDID10689,Daniel Sanders,65,48,11,0.2727272727272727,3,117,120,0.025,250.1518181818182,3,0.2727272727272727
WDID10690,Samantha Gonzalez,59,46,10,0.3,3,96,99,0.030303030303030304,248.154,3,0.3
WDID10691,Amber Davis,48,31,10,0.3,3,82,85,0.03529411764705882,218.0,3,0.3
WDID10692,Melvin Holder,29,22,10,0.3,3,116,119,0.025210084033613446,276.165,3,0.3
WDID10693,Chad Hill,62,38,10,0.3,3,98,101,0.0297029702970297,346.76800000000003,3,0.3
WDID10694,Jennifer Medina,29,47,10,0.3,3,83,86,0.03488372093023256,239.881,3,0.3
WDID10695,Elizabeth Williams,34,67,10,0.3,3,81,84,0.03571428571428571,387.187,3,0.3
WDID10696,David Taylor,45,11,10,0.3,3,121,124,0.024193548387096774,392.6940000000001,3,0.3
WDID10697,Corey Wood,49,55,10,0.3,3,94,97,0.030927835051546393,434.05100000000004,3,0.3
WDID10698,Willie Wilson,55,30,10,0.3,3,101,104,0.028846153846153848,320.817,3,0.3
WDID10699,Joseph Nichols,33,22,10,0.3,3,136,139,0.02158273381294964,351.148,3,0.3
WDID10700,Brittney Lawson,40,29,10,0.3,3,92,95,0.031578947368421054,179.07700000000003,3,0.3
WDID10701,Ryan Shaw Jr.,57,71,10,0.3,3,116,119,0.025210084033613446,290.438,3,0.3
WDID10702,Sarah Anderson,30,59,10,0.3,3,87,90,0.03333333333333333,226.621,3,0.3
WDID10703,Katie Maldonado,64,15,10,0.3,3,66,69,0.043478260869565216,264.853,3,0.3
WDID10704,Michelle Chaney,57,26,10,0.3,3,89,92,0.03260869565217391,342.86499999999995,3,0.3
WDID10705,Jeffrey Perez,37,42,10,0.3,3,140,143,0.02097902097902098,328.078,3,0.3
WDID10706,Sarah Moon,42,69,10,0.3,3,102,105,0.02857142857142857,248.18199999999996,3,0.3
WDID10707,Diana May,30,34,10,0.3,3,111,114,0.02631578947368421,196.131,3,0.3
WDID10708,Kimberly Lopez,64,56,10,0.3,3,141,144,0.020833333333333332,245.02799999999996,3,0.3
WDID10709,Stacey Cross,56,68,10,0.3,3,109,112,0.026785714285714284,388.65099999999995,3,0.3
WDID10710,Jared Hendrix,49,13,10,0.3,3,99,102,0.029411764705882353,285.723,3,0.3
WDID10711,Jeffrey Porter,52,56,10,0.3,3,115,118,0.025423728813559324,317.25899999999996,3,0.3
WDID10712,Michaela Davies,60,64,10,0.3,3,134,137,0.021897810218978103,293.071,3,0.3
WDID10713,Joseph Martinez,33,52,10,0.3,3,147,150,0.02,271.321,3,0.3
WDID10714,Yvonne Morris,64,15,10,0.3,3,121,124,0.024193548387096774,264.612,3,0.3
WDID10715,Jason Watson,51,11,10,0.3,3,97,100,0.03,265.801,3,0.3
WDID10716,Jose Campbell,59,34,10,0.3,3,105,108,0.027777777777777776,252.51200000000003,3,0.3
WDID10717,Grant Mitchell,36,16,10,0.3,3,112,115,0.02608695652173913,412.162,3,0.3
WDID10718,Dustin Ortiz,39,67,10,0.3,3,128,131,0.022900763358778626,392.894,3,0.3
WDID10719,Elizabeth Cardenas,42,63,10,0.3,3,71,74,0.04054054054054054,271.275,3,0.3
WDID10720,Julia Bell,48,35,10,0.3,3,110,113,0.02654867256637168,285.15500000000003,3,0.3
WDID10721,Michael Rose,50,56,10,0.3,3,99,102,0.029411764705882353,278.84799999999996,3,0.3
WDID10722,Michelle Campbell,39,24,10,0.3,3,100,103,0.02912621359223301,308.518,3,0.3
WDID10723,Denise Martin,31,68,10,0.3,3,111,114,0.02631578947368421,260.306,3,0.3
WDID10724,Dr. Sarah Harrison MD,55,75,10,0.3,3,103,106,0.02830188679245283,332.04900000000004,3,0.3
WDID10725,Jeremy Jenkins,37,47,10,0.3,3,62,65,0.046153846153846156,202.122,3,0.3
WDID10726,Lindsey Johnson,46,34,10,0.3,3,100,103,0.02912621359223301,199.90000000000003,3,0.3
WDID10727,Brian Duran,62,74,10,0.3,3,105,108,0.027777777777777776,335.724,3,0.3
WDID10728,Alan Johnson,48,75,10,0.3,3,98,101,0.0297029702970297,152.511,3,0.3
WDID10729,Richard Powell,40,59,10,0.3,3,91,94,0.031914893617021274,272.20700000000005,3,0.3
WDID10730,Kevin Gilmore,30,11,10,0.3,3,90,93,0.03225806451612903,223.44700000000003,3,0.3
WDID10731,Zachary Walker,62,36,10,0.3,3,79,82,0.036585365853658534,222.16799999999998,3,0.3
WDID10732,Molly Stone,31,21,10,0.3,3,103,106,0.02830188679245283,235.89600000000002,3,0.3
WDID10733,Carla Ramirez,62,74,10,0.3,3,82,85,0.03529411764705882,260.934,3,0.3
WDID10734,Michael Zimmerman,65,69,10,0.3,3,116,119,0.025210084033613446,360.644,3,0.3
WDID10735,Mr. Robert Kelly,55,67,10,0.3,3,89,92,0.03260869565217391,377.217,3,0.3
WDID10736,Casey Wood,55,69,10,0.3,3,124,127,0.023622047244094488,306.80100000000004,3,0.3
WDID10737,Jessica Murray,29,47,10,0.3,3,112,115,0.02608695652173913,432.332,3,0.3
WDID10738,Kelly Robbins,29,70,10,0.3,3,87,90,0.03333333333333333,310.68500000000006,3,0.3
WDID10739,Devin King,33,61,10,0.3,3,100,103,0.02912621359223301,342.957,3,0.3
WDID10740,Ronald Doyle,58,78,10,0.3,3,83,86,0.03488372093023256,320.35699999999997,3,0.3
WDID10741,Brandon Bush,47,58,10,0.3,3,116,119,0.025210084033613446,363.149,3,0.3
WDID10742,Elizabeth Jones,47,11,10,0.3,3,100,103,0.02912621359223301,413.18499999999995,3,0.3
WDID10743,Andrew Crawford,34,74,10,0.3,3,80,83,0.03614457831325301,462.9419999999999,3,0.3
WDID10744,Molly Cole,62,29,10,0.3,3,104,107,0.028037383177570093,369.099,3,0.3
WDID10745,Megan Mccormick,45,64,6,0.0,0,76,76,0.0,360.82166666666666,0,0.0
WDID10746,Rebecca Young,39,63,6,0.0,0,70,70,0.0,221.39333333333332,0,0.0
WDID10747,Elizabeth Thomas,51,32,6,0.0,0,57,57,0.0,193.23666666666668,0,0.0
WDID10748,Kenneth Lewis,44,23,6,0.0,0,69,69,0.0,190.14000000000001,0,0.0
WDID10749,Jason Henry,61,77,6,0.0,0,47,47,0.0,160.34333333333333,0,0.0
WDID10750,Carlos Kelley,53,73,6,0.0,0,46,46,0.0,152.74333333333334,0,0.0
WDID10751,Christopher Weiss,41,54,6,0.0,0,46,46,0.0,119.65833333333335,0,0.0
WDID10752,April Hensley,44,72,6,0.0,0,63,63,0.0,175.14333333333335,0,0.0
WDID10753,Rachel Walker,47,59,6,0.0,0,46,46,0.0,207.54833333333332,0,0.0
WDID10754,Johnny Mcmahon,44,26,6,0.0,0,79,79,0.0,154.74333333333334,0,0.0
WDID10755,Devon Rogers,48,51,6,0.0,0,63,63,0.0,193.72666666666666,0,0.0
WDID10756,Sherry Dunn,56,50,6,0.0,0,65,65,0.0,228.6783333333333,0,0.0
WDID10757,Tracey Knight,50,13,6,0.0,0,56,56,0.0,255.0683333333333,0,0.0
WDID10758,Heather Powell,42,29,6,0.0,0,61,61,0.0,229.09833333333336,0,0.0
WDID10759,Anne Stafford,54,59,6,0.0,0,62,62,0.0,264.21166666666664,0,0.0
WDID10760,Wayne Chan,30,55,6,0.0,0,38,38,0.0,255.36833333333334,0,0.0
WDID10761,Jaime Griffith,64,16,6,0.0,0,60,60,0.0,379.5116666666666,0,0.0
WDID10762,Paul Wells,41,45,6,0.0,0,61,61,0.0,332.1666666666667,0,0.0
WDID10763,Oscar Davis,31,14,6,0.0,0,45,45,0.0,310.7516666666666,0,0.0
WDID10764,Cassandra Jones,45,42,6,0.0,0,64,64,0.0,285.8183333333333,0,0.0
WDID10765,Louis Cross,59,78,6,0.0,0,49,49,0.0,284.415,0,0.0
WDID10766,Heather Welch,60,25,6,0.0,0,87,87,0.0,263.71333333333337,0,0.0
WDID10767,Christopher Richardson,46,12,6,0.0,0,63,63,0.0,210.3033333333333,0,0.0
WDID10768,William Robinson,48,12,6,0.0,0,69,69,0.0,195.35333333333332,0,0.0
WDID10769,Katherine Young,65,29,6,0.0,0,52,52,0.0,236.035,0,0.0
WDID10770,Christopher Wiley,63,78,6,0.0,0,56,56,0.0,228.79833333333332,0,0.0
WDID10771,Nicole Harris,60,62,6,0.0,0,43,43,0.0,214.155,0,0.0
WDID10772,Richard Martin,31,65,6,0.0,0,63,63,0.0,201.9716666666667,0,0.0
WDID10773,Nicholas Nelson,29,65,6,0.0,0,68,68,0.0,145.44333333333336,0,0.0
WDID10774,Evelyn White DDS,47,30,6,0.0,0,49,49,0.0,287.2516666666666,0,0.0
WDID10775,William Tucker,62,33,6,0.0,0,56,56,0.0,265.61499999999995,0,0.0
WDID10776,Derek Edwards,50,20,6,0.0,0,64,64,0.0,279.74333333333334,0,0.0
WDID10777,Adam Fuentes,45,25,6,0.0,0,56,56,0.0,385.3733333333333,0,0.0
WDID10778,Omar Robinson,64,78,6,0.0,0,52,52,0.0,274.66833333333335,0,0.0
WDID10779,Kevin Robinson,36,21,6,0.0,0,70,70,0.0,236.12,0,0.0
WDID10780,Clayton Ramirez,60,45,6,0.0,0,82,82,0.0,172.31166666666664,0,0.0
WDID10781,Amanda Moss,49,43,6,0.0,0,65,65,0.0,162.42999999999998,0,0.0
WDID10782,Aaron Rogers,51,36,6,0.0,0,51,51,0.0,336.57666666666665,0,0.0
WDID10783,Stephen Thompson,35,62,6,0.0,0,59,59,0.0,282.88166666666666,0,0.0
WDID10784,Deborah Stark,58,70,6,0.0,0,61,61,0.0,213.355,0,0.0
WDID10785,Ashley Byrd,58,74,6,0.0,0,63,63,0.0,240.38333333333333,0,0.0
WDID10786,Christopher Richardson,60,43,6,0.0,0,64,64,0.0,265.075,0,0.0
WDID10787,Amy King,58,41,6,0.0,0,57,57,0.0,280.3866666666667,0,0.0
WDID10788,Alejandro Smith,30,78,6,0.0,0,48,48,0.0,234.39166666666665,0,0.0
WDID10789,Amy Miller,36,44,6,0.0,0,35,35,0.0,149.30333333333334,0,0.0
WDID10790,Katherine Martin,50,30,6,0.0,0,53,53,0.0,172.22833333333332,0,0.0
WDID10791,James Duncan,56,75,6,0.0,0,24,24,0.0,223.7733333333333,0,0.0
WDID10792,Ronald Hernandez,63,26,6,0.0,0,50,50,0.0,232.83333333333334,0,0.0
WDID10793,Linda Yates,52,33,6,0.0,0,67,67,0.0,252.80666666666664,0,0.0
WDID10794,James Shepherd,32,27,6,0.0,0,86,86,0.0,212.06166666666664,0,0.0
WDID10795,Joseph Stewart,52,63,6,0.0,0,55,55,0.0,186.77666666666667,0,0.0
WDID10796,Bobby Morse MD,46,12,6,0.0,0,48,48,0.0,215.37166666666667,0,0.0
WDID10797,Peter Carter,33,45,6,0.0,0,52,52,0.0,230.64666666666665,0,0.0
WDID10798,Ronnie Curtis,56,32,6,0.0,0,56,56,0.0,270.5416666666667,0,0.0
WDID10799,Valerie Perry,49,54,6,0.0,0,64,64,0.0,260.545,0,0.0
WDID10800,James Hoover,39,60,6,0.0,0,64,64,0.0,308.21166666666664,0,0.0
WDID10801,Jamie Jenkins,30,59,6,0.0,0,65,65,0.0,309.08,0,0.0
WDID10802,Michaela Coleman,54,63,6,0.0,0,37,37,0.0,372.15000000000003,0,0.0
WDID10803,Jennifer Martin,32,67,6,0.0,0,66,66,0.0,333.6433333333334,0,0.0
WDID10804,Tyler Vasquez,64,39,6,0.0,0,54,54,0.0,275.48333333333335,0,0.0
WDID10805,Adam Irwin,49,74,6,0.0,0,63,63,0.0,310.9883333333333,0,0.0
WDID10806,Lisa Sutton,56,19,6,0.0,0,54,54,0.0,250.20833333333334,0,0.0
WDID10807,Susan Smith,37,35,6,0.0,0,72,72,0.0,238.46666666666667,0,0.0
WDID10808,Tiffany Hamilton,62,60,6,0.0,0,59,59,0.0,279.13,0,0.0
WDID10809,Patrick Moran,40,18,6,0.0,0,44,44,0.0,321.09,0,0.0
WDID10810,Jesus Walters,48,76,6,0.0,0,65,65,0.0,305.075,0,0.0
WDID10811,Bruce Manning,48,78,6,0.0,0,60,60,0.0,295.24666666666667,0,0.0
WDID10812,Erin Davis,55,60,6,0.0,0,60,60,0.0,253.5683333333333,0,0.0
WDID10813,Shawn Nguyen,43,72,6,0.0,0,60,60,0.0,225.93833333333336,0,0.0
WDID10814,Elizabeth Little,44,37,6,0.0,0,49,49,0.0,241.83333333333334,0,0.0
WDID10815,Erica Schultz,60,52,6,0.0,0,69,69,0.0,222.60666666666665,0,0.0
WDID10816,Ryan Hartman,43,57,6,0.0,0,67,67,0.0,226.51333333333332,0,0.0
WDID10817,Brian Castro,43,60,6,0.0,0,59,59,0.0,189.94000000000003,0,0.0
WDID10818,Brooke Garcia,63,53,6,0.0,0,52,52,0.0,252.75,0,0.0
WDID10819,Melanie Heath,65,35,6,0.0,0,58,58,0.0,191.7783333333333,0,0.0
WDID10820,Dr. Gabriel Mendoza,40,74,6,0.0,0,54,54,0.0,191.14833333333334,0,0.0
WDID10821,Victoria Bowen,47,46,6,0.0,0,34,34,0.0,301.195,0,0.0
WDID10822,Rebecca Rivers,45,76,6,0.0,0,49,49,0.0,449.0083333333334,0,0.0
WDID10823,Cathy Daniel,61,67,6,0.0,0,54,54,0.0,267.62500000000006,0,0.0
WDID10824,Marcus Hamilton,43,60,6,0.0,0,44,44,0.0,283.4816666666666,0,0.0
WDID10825,Ricky Hodge,29,74,6,0.0,0,54,54,0.0,291.38,0,0.0
WDID10826,Krista Adams,55,39,6,0.0,0,52,52,0.0,249.76166666666668,0,0.0
WDID10827,Xavier Hernandez,56,22,6,0.0,0,52,52,0.0,267.15000000000003,0,0.0
WDID10828,Jason Willis,50,60,6,0.0,0,67,67,0.0,392.105,0,0.0
WDID10829,Shannon Thomas,42,49,6,0.0,0,63,63,0.0,376.55,0,0.0
WDID10830,Christy Young,40,63,6,0.0,0,66,66,0.0,313.9816666666666,0,0.0
WDID10831,Ashley Alvarez,33,16,6,0.0,0,55,55,0.0,291.0683333333333,0,0.0
WDID10832,John Watkins,39,16,6,0.0,0,73,73,0.0,297.20666666666665,0,0.0
WDID10833,Laura Murillo,60,51,6,0.0,0,46,46,0.0,303.65833333333336,0,0.0
WDID10834,Mr. Michael Cox MD,39,54,6,0.0,0,72,72,0.0,265.90833333333336,0,0.0
WDID10835,Rodney Wallace,52,48,6,0.0,0,39,39,0.0,265.7033333333333,0,0.0
WDID10836,Laura Schultz,38,22,6,0.0,0,47,47,0.0,203.88333333333335,0,0.0
WDID10837,Mr. Cameron Swanson,42,72,6,0.0,0,88,88,0.0,312.57,0,0.0
WDID10838,Emily Ho,35,46,6,0.0,0,58,58,0.0,253.42166666666665,0,0.0
WDID10839,Brenda Cooley,65,78,6,0.0,0,57,57,0.0,489.5566666666667,0,0.0
WDID10840,Daniel Perkins,57,37,6,0.0,0,53,53,0.0,364.43833333333333,0,0.0
WDID10841,Justin Villanueva,30,61,6,0.0,0,64,64,0.0,308.44166666666666,0,0.0
WDID10842,Roberto Jones,62,14,6,0.0,0,55,55,0.0,304.75833333333327,0,0.0
WDID10843,Andrew Kirby,52,42,6,0.0,0,68,68,0.0,299.68833333333333,0,0.0
WDID10844,Patricia Jordan,65,50,6,0.0,0,41,41,0.0,341.11,0,0.0
WDID10845,Joanna Black,61,48,6,0.0,0,74,74,0.0,351.05,0,0.0
WDID10846,Jodi Harvey,29,68,6,0.0,0,69,69,0.0,367.545,0,0.0
WDID10847,Alyssa Bradford,42,54,6,0.0,0,62,62,0.0,265.4783333333333,0,0.0
WDID10848,Tyler Williams,31,62,6,0.0,0,68,68,0.0,282.295,0,0.0
WDID10849,Michelle Humphrey,65,69,6,0.0,0,84,84,0.0,254.06500000000003,0,0.0
WDID10850,Jennifer Herrera,55,49,6,0.0,0,61,61,0.0,244.955,0,0.0
WDID10851,Dana Welch,32,37,6,0.0,0,73,73,0.0,213.335,0,0.0
WDID10852,Shaun Strong,37,68,6,0.0,0,63,63,0.0,256.7916666666667,0,0.0
WDID10853,Paul Norton,61,58,6,0.0,0,50,50,0.0,173.65333333333334,0,0.0
WDID10854,Anthony Garza,55,57,6,0.0,0,60,60,0.0,260.3883333333333,0,0.0
WDID10855,Katie Bennett,55,39,6,0.0,0,69,69,0.0,258.12833333333333,0,0.0
WDID10856,John Hutchinson,64,14,6,0.0,0,56,56,0.0,258.5733333333333,0,0.0
WDID10857,Andrew Carlson,65,22,6,0.0,0,57,57,0.0,314.27000000000004,0,0.0
WDID10858,Lauren Sanders,60,50,6,0.0,0,56,56,0.0,281.045,0,0.0
WDID10859,Richard Carter,42,22,6,0.0,0,56,56,0.0,258.24333333333334,0,0.0
WDID10860,Kelly Price,43,72,6,0.0,0,52,52,0.0,303.46000000000004,0,0.0
WDID10861,Brooke Lewis,29,51,6,0.0,0,54,54,0.0,342.41,0,0.0
WDID10862,Brooke Miranda,41,74,6,0.0,0,63,63,0.0,263.79833333333335,0,0.0
WDID10863,Michael Elliott,49,59,6,0.0,0,75,75,0.0,374.23999999999995,0,0.0
WDID10864,James Greene,42,12,6,0.0,0,65,65,0.0,355.595,0,0.0
WDID10865,Chase Hale,63,73,6,0.0,0,93,93,0.0,343.125,0,0.0
WDID10866,Aaron Jackson,29,27,6,0.0,0,49,49,0.0,331.58,0,0.0
WDID10867,Jason Jones,35,66,6,0.0,0,76,76,0.0,313.84000000000003,0,0.0
WDID10868,Gerald Lewis,55,58,6,0.0,0,48,48,0.0,296.3433333333333,0,0.0
WDID10869,William Jones,58,67,6,0.0,0,39,39,0.0,275.71666666666664,0,0.0
WDID10870,Debbie Lopez,45,55,6,0.0,0,47,47,0.0,264.45833333333337,0,0.0
WDID10871,Tina Green,35,42,6,0.0,0,55,55,0.0,242.1016666666667,0,0.0
WDID10872,Ivan Adams,43,13,6,0.0,0,90,90,0.0,226.63500000000002,0,0.0
WDID10873,Alexander Diaz,50,33,6,0.0,0,38,38,0.0,217.01166666666668,0,0.0
WDID10874,Nathaniel Miller,52,71,6,0.0,0,74,74,0.0,204.25,0,0.0
WDID10875,James King,47,41,6,0.0,0,50,50,0.0,273.48333333333335,0,0.0
WDID10876,Gregory Taylor,32,75,6,0.0,0,63,63,0.0,247.865,0,0.0
WDID10877,Thomas Cook,64,40,6,0.0,0,72,72,0.0,220.54000000000005,0,0.0
WDID10878,Adam Sullivan,50,28,6,0.0,0,74,74,0.0,204.45999999999995,0,0.0
WDID10879,Robert Baker,33,47,6,0.0,0,63,63,0.0,256.5333333333333,0,0.0
WDID10880,Yolanda Shepard,47,50,6,0.0,0,48,48,0.0,249.79500000000004,0,0.0
WDID10881,Sarah Whitney,31,70,6,0.0,0,83,83,0.0,222.65,0,0.0
WDID10882,Mr. Scott Robinson,59,50,6,0.0,0,47,47,0.0,283.80333333333334,0,0.0
WDID10883,Gail Turner,29,53,6,0.0,0,63,63,0.0,258.46666666666664,0,0.0
WDID10884,Stephen Ray,29,61,6,0.0,0,80,80,0.0,236.84833333333333,0,0.0
WDID10885,Nancy Blevins,63,11,6,0.0,0,60,60,0.0,288.68,0,0.0
WDID10886,John Garcia,62,53,6,0.0,0,59,59,0.0,273.26500000000004,0,0.0
WDID10887,Craig Freeman,37,54,6,0.0,0,51,51,0.0,253.39333333333335,0,0.0
WDID10888,Jose Morris,56,71,6,0.0,0,65,65,0.0,232.49666666666664,0,0.0
WDID10889,Jake Rodriguez,31,74,6,0.0,0,72,72,0.0,300.16166666666663,0,0.0
WDID10890,Jeanette Li,29,33,6,0.0,0,68,68,0.0,270.4116666666667,0,0.0
WDID10891,Kelly Myers,45,53,6,0.0,0,63,63,0.0,241.11833333333334,0,0.0
WDID10892,Gary Wagner,54,48,6,0.0,0,58,58,0.0,300.8566666666666,0,0.0
WDID10893,Edwin Adams,51,45,6,0.0,0,70,70,0.0,284.03833333333336,0,0.0
WDID10894,Mark Ortega,54,24,6,0.0,0,56,56,0.0,268.0983333333333,0,0.0
WDID10895,Lauren Turner,29,22,6,0.0,0,55,55,0.0,242.8016666666667,0,0.0
WDID10896,Jennifer Finley,29,20,6,0.0,0,32,32,0.0,212.06833333333336,0,0.0
WDID10897,Lucas Buck,50,74,6,0.0,0,70,70,0.0,195.62166666666667,0,0.0
WDID10898,Joshua Smith,50,36,6,0.0,0,48,48,0.0,178.92166666666665,0,0.0
WDID10899,Alexander Lindsey,42,44,6,0.0,0,55,55,0.0,230.49499999999998,0,0.0
WDID10900,Russell Carter,52,23,6,0.0,0,64,64,0.0,216.59,0,0.0
WDID10901,Terri Hansen DDS,45,62,6,0.0,0,61,61,0.0,284.8933333333334,0,0.0
WDID10902,Brittany Richardson,47,12,6,0.0,0,48,48,0.0,253.87666666666667,0,0.0
WDID10903,John Collins,44,27,6,0.0,0,62,62,0.0,226.42333333333332,0,0.0
WDID10904,Patrick Murphy,46,36,6,0.0,0,59,59,0.0,210.03666666666663,0,0.0
WDID10905,Janice Wilkerson,29,74,6,0.0,0,59,59,0.0,268.7333333333333,0,0.0
WDID10906,Jason Jackson,59,73,6,0.0,0,52,52,0.0,241.68333333333337,0,0.0
WDID10907,Lawrence Barnett,30,78,6,0.0,0,59,59,0.0,223.89499999999998,0,0.0
WDID10908,John Johnson,32,14,6,0.0,0,55,55,0.0,288.635,0,0.0
WDID10909,Jamie Garcia,42,42,6,0.0,0,85,85,0.0,276.99666666666667,0,0.0
